cba9384@lionstate.edu,9ud209h4,Chadrick Bahringer,18,F,CMPEN,655 East Branch Dr. ,61776,0
dho6824@lionstate.edu,17wgtqdn,Danika Howe,22,M,MATH,9659 Rosewood Drive ,61753,0
ali8320@lionstate.edu,ctvqpw3f,Abigayle Lind Sr.,20,M,CMPSC,7450 West Manchester Street ,96797,0
aku5912@lionstate.edu,xi209spb,Abigayle Kuphal II,21,F,MATH,7529 Old Sunset Road ,31554,0
cal6530@lionstate.edu,0nj3c33c,Cleveland Altenwerth DDS,22,F,DS,798 North Euclid Drive ,19941,0
ast1417@lionstate.edu,lsrte554,Alene Strosin,19,M,CMPEN,9236 El Dorado St. ,50455,0
cke2083@lionstate.edu,v2cjbrvc,Clarissa Kessler,19,F,CHEM,963 Court Road ,62001,0
dro6812@lionstate.edu,045ar2mf,Daniela Roberts,18,M,ECON,9599 La Sierra St. ,60707,0
csc6517@lionstate.edu,pcccpp55,Carmela Schowalter,21,F,STAT,7764 Union Avenue ,72947,0
bdo2641@lionstate.edu,8f2lqduk,Bessie Dooley,19,F,IST,7529 Old Sunset Road ,33873,0
ble4792@lionstate.edu,8i6is0ah,Braden Legros,22,M,EE,9420 Tallwood Street ,61071,0
bol9798@lionstate.edu,rjpdf3er,Brannon Olson,18,F,ECON,78 South Brewery Ave. ,46268,0
cke5290@lionstate.edu,zkvrp5jt,Carolina Keebler,20,M,EE,863 Stillwater Road ,50511,0
agu4622@lionstate.edu,5uvu9byo,Abbey Gulgowski,18,M,DS,7195 North Canterbury Circle ,91803,0
bfa8479@lionstate.edu,9jmi0zwo,Brook Fahey,20,F,CMPSC,453 North Elm Dr. ,46506,0
dba2379@lionstate.edu,msl605wk,D'angelo Bauch,19,F,DS,9236 El Dorado St. ,95234,0
asc5301@lionstate.edu,tj74r303,Al Schamberger,18,M,CSE,9599 La Sierra St. ,32667,0
cda4101@lionstate.edu,xs85pn08,Cathryn Dach MD,20,M,MATH,18 Lakeview Street ,46774,0
aja6920@lionstate.edu,957kzj9i,Adrian Jacobson I,18,F,CMPEN,266 Second Street ,95303,0
aef3745@lionstate.edu,laqw8wy4,Albin Effertz,21,M,CHEM,251 West Sheffield Drive ,93615,0
cco1519@lionstate.edu,xgedsmm3,Candido Corwin,22,M,IST,8401 Green Rd. ,60458,0
bro8229@lionstate.edu,wd4s9vg9,Brooklyn Roob,19,F,ECON,8985 Cambridge Ave. ,51033,0
dcr2568@lionstate.edu,kmi4uxpg,Damian Cremin,21,F,CHEM,120 Heritage Lane ,62689,0
apo8918@lionstate.edu,v05k1v63,Aditya Powlowski,18,M,STAT,7130 Longfellow Dr. ,62694,0
bbe8960@lionstate.edu,thufxhze,Bryce Beahan,18,F,DS,7764 Union Avenue ,95717,0
cpr2105@lionstate.edu,y8x1jptl,Carol Price,18,F,ECON,91 S. Gartner Street ,47802,0
dhi1400@lionstate.edu,1va14zi3,Dane Hirthe,18,M,CHEM,119 Harvey Street ,61049,0
ao'9620@lionstate.edu,p7zeye92,Alexandre O'Hara,20,M,EE,461 Heather Street ,32218,0
cst7897@lionstate.edu,hqjkh5qw,Catharine Stamm,19,F,IST,251 West Sheffield Drive ,80203,0
cwi9823@lionstate.edu,ld6euu2f,Cecilia Wilderman,18,F,CHEM,798 North Euclid Drive ,93657,0
cmu4682@lionstate.edu,g1pp37m7,Camren Murphy,19,F,EE,182 Spring Street ,62311,0
abr4642@lionstate.edu,ysawmj9y,Alejandrin Brekke,21,F,STAT,336 Myrtle Street ,31757,0
cwa6554@lionstate.edu,qe0iy7nq,Cloyd Walsh,21,F,DS,78 South Brewery Ave. ,32464,0
awo8057@lionstate.edu,n24jab1u,Aisha Wolff II,22,M,PHYS,8687 N. Sleepy Hollow Court ,46239,0
cba7752@lionstate.edu,7ypnjh47,Chaim Batz,20,F,CSE,285 Dogwood Drive ,91941,0
btu9894@lionstate.edu,v9p6v25z,Breanna Turcotte,18,F,CMPSC,87 Vermont St. ,95824,0
cst5445@lionstate.edu,bgqgje4n,Citlalli Strosin,21,F,CMPEN,285 Dogwood Drive ,92131,0
dbo6055@lionstate.edu,ibqumeb3,Danny Boyer,19,M,STAT,453 North Elm Dr. ,32211,0
csi7325@lionstate.edu,m6nwqse8,Colton Simonis I,22,M,EE,259 Cleveland Road ,62938,0
eho2438@lionstate.edu,t9rgkjvk,Einar Homenick I,19,F,CMPSC,8687 N. Sleepy Hollow Court ,81654,0
gla6703@lionstate.edu,citvflsq,Gladyce Langworth,21,F,IST,4 Old Academy Drive ,30619,0
eul3401@lionstate.edu,wiz18kft,Eileen Ullrich,18,F,EE,863 Stillwater Road ,67450,0
gje5238@lionstate.edu,ukbofbpy,Giovanni Jerde,20,M,ECON,26 Johnson St. ,83856,0
fem3105@lionstate.edu,maw8k1p2,Ferne Emard,22,F,EE,88 Harrison Street ,81320,0
ewa3673@lionstate.edu,2a5d4gvm,Elwin Waelchi,21,F,CMPEN,798 North Euclid Drive ,96701,0
eda6907@lionstate.edu,n1otsmb8,Earl Dare,22,F,IST,259 Cleveland Road ,95680,0
gpa9063@lionstate.edu,0uek82zt,Gilda Parisian,20,F,ECON,26 Johnson St. ,47805,0
isc1736@lionstate.edu,gfqase8s,Ilene Schamberger,19,F,MATH,119 Harvey Street ,81521,0
iem2812@lionstate.edu,rzhtvxf3,Ila Emmerich,20,M,CMPEN,361 E. Sierra Street ,6059,0
eko8983@lionstate.edu,7sgf01vp,Ewald Koelpin,19,F,CHEM,185 E. Trenton Street ,32789,0
gja2457@lionstate.edu,20u4p5x8,Gerard Jakubowski DDS,18,F,ECON,461 Heather Street ,62548,0
dgu6109@lionstate.edu,4qtlequ2,Domingo Gulgowski,18,F,IST,18 Lakeview Street ,80302,0
emo2262@lionstate.edu,rj6abnmm,Emmie Mosciski,19,F,MATH,182 Spring Street ,52156,0
dbu9499@lionstate.edu,qqnuxtqz,Dr. Buster Beahan,22,F,CMPSC,3 North Linden Ave. ,62928,0
gle6196@lionstate.edu,nwu9w5mv,Gilberto Legros,21,F,CSE,119 Harvey Street ,85626,0
das7737@lionstate.edu,ucsw5qmf,Dr. Ashton Stehr,22,M,CMPEN,9659 Rosewood Drive ,72360,0
eda3706@lionstate.edu,nfl28k41,Elbert Davis,22,M,CMPSC,285 Dogwood Drive ,51577,0
gri9899@lionstate.edu,3nsynvz6,Gardner Rippin,21,M,EE,9420 Tallwood Street ,46974,0
fko5077@lionstate.edu,4pvvl7p1,Floy Koss,20,F,CSE,8985 Cambridge Ave. ,80744,0
eau5556@lionstate.edu,cf5aejxt,Elvera Auer Jr.,21,F,IST,78 South Brewery Ave. ,60511,0
dle5410@lionstate.edu,9s8t276n,Dolores Ledner,19,F,CSE,963 Court Road ,67490,0
dka3721@lionstate.edu,69gexir6,Dr. Karelle Koss,20,M,PHYS,88 Harrison Street ,30097,0
do'6054@lionstate.edu,70pipr2e,Derick O'Hara,22,M,PHYS,120 Heritage Lane ,51442,0
ewa2037@lionstate.edu,poakps30,Ella Waelchi,20,F,PHYS,8985 Cambridge Ave. ,92113,0
dwu9169@lionstate.edu,apbb4k6x,Dorothy Wunsch,21,F,CMPEN,655 East Branch Dr. ,61761,0
fo'6167@lionstate.edu,5z1mvehd,Friedrich O'Kon II,18,F,MATH,55 Hall St. ,66091,0
don6643@lionstate.edu,ew3xk7ww,Dortha Ondricka,19,M,PHYS,120 Heritage Lane ,62633,0
dle3899@lionstate.edu,hr9gvnwp,Dr. Leilani Purdy,22,M,ECON,9420 Tallwood Street ,32168,0
hco5500@lionstate.edu,l9uczvs1,Hayden Conn,19,F,EE,361 E. Sierra Street ,95459,0
fwi8821@lionstate.edu,idkbon4x,Frank Williamson,21,F,IST,461 Heather Street ,30105,0
fbe8649@lionstate.edu,hod33g2g,Fausto Bernhard III,22,F,STAT,7450 West Manchester Street ,47926,0
ejo5512@lionstate.edu,xgzmz7gb,Ethan Johnston,18,M,IST,91 S. Gartner Street ,80910,0
gsp6165@lionstate.edu,im9dpro0,Gretchen Spinka I,20,F,IST,18 Lakeview Street ,95553,0
hsc7353@lionstate.edu,yr2i3klq,Hayden Schroeder,19,M,CMPEN,91 S. Gartner Street ,94103,0
ere1755@lionstate.edu,x50p3uzk,Erin Reilly II,22,M,DS,119 Harvey Street ,95324,0
gba7661@lionstate.edu,miklog0x,Garett Balistreri,22,M,PHYS,963 Court Road ,30820,0
eha5861@lionstate.edu,3bhnzahn,Earl Harvey,19,M,MATH,182 Spring Street ,46721,0
dsc6643@lionstate.edu,lnjgs77d,Darrel Schmitt,20,F,CHEM,361 E. Sierra Street ,52801,0
dwi1180@lionstate.edu,abcfoz4u,Deshawn Williamson,20,M,CHEM,232 W. Homewood Ave. ,62682,0
ebe7690@lionstate.edu,i9hg2u5p,Edmond Beatty,22,M,CHEM,8985 Cambridge Ave. ,95060,0
gbr1918@lionstate.edu,jl6pbnsl,Garrison Brekke,20,F,CSE,9408 Anderson Court ,90401,0
ebo5772@lionstate.edu,5sq8neye,Eddie Botsford II,21,M,MATH,232 W. Homewood Ave. ,32568,0
fmu1882@lionstate.edu,ncm9m5oz,Fabian Murphy,20,F,ECON,185 E. Trenton Street ,61231,0
ili9357@lionstate.edu,hh2csxcn,Iliana Little,19,F,IST,266 Second Street ,47386,0
ebe1511@lionstate.edu,86efj62b,Elsa Bernhard,22,M,CSE,55 Hall St. ,62023,0
gbe6590@lionstate.edu,ixot9bd0,Gabrielle Bednar I,18,M,CSE,7313 Stillwater Lane ,32327,0
elo4775@lionstate.edu,meze5wgr,Eula Lockman,22,M,CHEM,182 Spring Street ,80525,0
dza5980@lionstate.edu,0q4zrpw7,Dr. Zachary Corwin,20,M,DS,91 S. Gartner Street ,92021,0
emi8232@lionstate.edu,zigib19y,Earline Mitchell,22,M,STAT,780 East Redwood Drive ,50538,0
dde2898@lionstate.edu,919nl0rg,Dr. Devante Ritchie,21,F,EE,182 Spring Street ,61479,0
hbe2422@lionstate.edu,szlotcme,Harvey Becker,18,F,CMPSC,120 Heritage Lane ,67843,0
dul8690@lionstate.edu,958ncrhf,Desiree Ullrich,19,F,DS,495 Jockey Hollow Ave. ,62243,0
dos5296@lionstate.edu,vtsv9lap,Delilah Osinski,19,M,PHYS,7130 Longfellow Dr. ,51058,0
hha5862@lionstate.edu,1jrl9g2g,Hilbert Hagenes,22,M,CHEM,251 West Sheffield Drive ,61465,0
gli8369@lionstate.edu,36w1lq62,Gerardo Lindgren,19,F,CSE,182 Spring Street ,72342,0
dsy2833@lionstate.edu,4f0t44o5,Dr. Sydnie Jacobi,21,M,DS,78 South Brewery Ave. ,60462,0
eja9335@lionstate.edu,6c9w263u,Erik Jakubowski,21,F,CHEM,9420 Tallwood Street ,62817,0
dto9651@lionstate.edu,2cqalv1d,Dr. Tomasa Kerluke,21,M,CMPEN,4 Old Academy Drive ,80011,0
gha1127@lionstate.edu,64mrwty5,Garrison Haag,18,F,IST,358 Marvon Ave. ,60002,0
dgr2584@lionstate.edu,1ty7j48p,Daphnee Greenfelder,21,M,CMPEN,185 E. Trenton Street ,60563,0
hqu9235@lionstate.edu,ea1bz0su,Hiram Quitzon III,21,F,PHYS,708 York Dr. ,32801,0
dli7331@lionstate.edu,luzms3yv,Dr. Lizeth Brakus,18,F,CMPEN,8131 Elizabeth Ave. ,72007,0
fke9331@lionstate.edu,ndollp4n,Faye Keeling DDS,18,F,CHEM,63 Lake Forest Road ,33182,0
hsc9271@lionstate.edu,oolicjki,Hattie Schmeler,19,M,MATH,9408 Anderson Court ,86503,0
ega5701@lionstate.edu,nxaztmsb,Esther Gaylord,18,F,MATH,780 East Redwood Drive ,60471,0
eha3605@lionstate.edu,6fbe4n5f,Elisa Hahn,18,M,EE,708 York Dr. ,62867,0
dgr3445@lionstate.edu,2hraep3u,Domenic Grant,21,F,EE,655 East Branch Dr. ,30143,0
ewi7719@lionstate.edu,j8dbqrn2,Eliezer Wilkinson,19,F,PHYS,639 Princeton Rd. ,94597,0
dra6398@lionstate.edu,33gcwtga,Domenica Ratke,22,F,STAT,185 E. Trenton Street ,46032,0
iba6268@lionstate.edu,rwnkxe3q,Ilene Bashirian DVM,19,M,CSE,63 Lake Forest Road ,6785,0
efe7194@lionstate.edu,pcvwpys8,Estefania Feest,19,F,EE,8131 Elizabeth Ave. ,72476,0
hsa7005@lionstate.edu,k47muh9j,Hillary Satterfield,20,F,CHEM,266 Second Street ,51440,0
dhe4675@lionstate.edu,8ir9plfy,Dr. Henri Swift,20,M,CMPSC,655 East Branch Dr. ,32140,0
glu5165@lionstate.edu,p60j3gfp,Gwendolyn Luettgen,18,F,CHEM,7764 Union Avenue ,67749,0
gro7380@lionstate.edu,9elp97f2,Gudrun Rowe,19,F,PHYS,308 Mammoth Dr. ,52314,0
hmc3828@lionstate.edu,ivj4t8l7,Harmony McLaughlin DDS,19,F,CSE,361 E. Sierra Street ,34769,0
era1993@lionstate.edu,lt2o6bz7,Emmet Rath,18,M,STAT,608 North Addison St. ,92210,0
ekr7262@lionstate.edu,xq9c6pak,Ernestine Krajcik,21,M,ECON,963 Court Road ,80031,0
gro1175@lionstate.edu,chgtsi7m,Geovanni Romaguera Jr.,19,M,CHEM,285 Dogwood Drive ,62982,0
fwi1167@lionstate.edu,uu0g93w1,Franco Windler,20,F,ECON,8131 Elizabeth Ave. ,20009,0
fco4453@lionstate.edu,x2a4uyte,Filiberto Cole,20,M,CHEM,4 Old Academy Drive ,46808,0
hho2415@lionstate.edu,i3vn6szs,Heaven Howell,20,M,CHEM,55 Hall St. ,62324,0
dgl1808@lionstate.edu,bevy1uqk,Devan Gleichner,22,F,DS,182 Spring Street ,47436,0
dpr1912@lionstate.edu,kwxx5jy0,Deondre Prohaska,18,F,STAT,453 North Elm Dr. ,72838,0
gda4655@lionstate.edu,ajy7neci,Gerson Daugherty,20,M,PHYS,91 S. Gartner Street ,60955,0
dgu3121@lionstate.edu,frzsnvre,Darien Guªann,19,M,CMPEN,8131 Elizabeth Ave. ,50604,0
gri9047@lionstate.edu,zxgp56he,Gonzalo Rice,19,M,IST,83 Corona Street ,31830,0
dka8555@lionstate.edu,r7haxr52,Dr. Kaitlin Watsica,20,F,DS,9659 Rosewood Drive ,50464,0
fru9222@lionstate.edu,f27vjkmy,Fredy Rutherford,22,M,DS,336 Myrtle Street ,30607,0
hco6423@lionstate.edu,l29f8zdu,Henderson Conroy,20,M,CMPSC,963 Court Road ,95825,0
fan4600@lionstate.edu,w7whiajz,Furman Anderson,22,F,DS,9236 El Dorado St. ,33406,0
ffe7299@lionstate.edu,tl5jnyof,Flavio Ferry,22,F,EE,63 Lake Forest Road ,50836,0
gje9368@lionstate.edu,5qdetelc,Gage Jenkins,21,F,DS,7 Arch Court ,92105,0
dke5393@lionstate.edu,ohh4mwyn,Dr. Keira Walter,18,F,PHYS,8131 Elizabeth Ave. ,32784,0
gha3078@lionstate.edu,x8bxllty,Grayce Haag,19,M,CSE,361 E. Sierra Street ,72165,0
gsc7459@lionstate.edu,c30yd3xc,Golden Schimmel,19,F,IST,495 Jockey Hollow Ave. ,6264,0
ebo8800@lionstate.edu,27nkuhp0,Elton Boyle IV,22,F,MATH,361 E. Sierra Street ,51355,0
dth9255@lionstate.edu,wdsa15ev,Dr. Thurman Hudson,21,M,CHEM,608 North Addison St. ,83210,0
emu6564@lionstate.edu,1srrimo3,Elwin Murazik Sr.,20,F,EE,608 North Addison St. ,61956,0
hha5390@lionstate.edu,kjzty61o,Herbert Hansen,20,F,PHYS,232 W. Homewood Ave. ,81125,0
eha9004@lionstate.edu,pudh3q7q,Enid Harris,21,M,PHYS,461 Heather Street ,6610,0
hma5409@lionstate.edu,xkeuvdjo,Halle Mann,20,F,PHYS,266 Second Street ,34983,0
equ5569@lionstate.edu,5gopxrcu,Elian Quitzon,19,F,EE,8131 Elizabeth Ave. ,50147,0
hwi7295@lionstate.edu,z79z8qv6,Holden Wilderman,19,F,ECON,55 Hall St. ,62325,0
ewa4239@lionstate.edu,5lx2bx3y,Ena Waelchi,22,M,ECON,7297 Applegate St. ,46573,0
eku6733@lionstate.edu,nfqdx36h,Enola Kub,21,M,DS,9420 Tallwood Street ,62092,0
dmo3632@lionstate.edu,w3mm2evm,Dr. Molly Hoeger,19,F,CMPSC,860 Wakehurst Dr. ,32145,0
eru8875@lionstate.edu,38y8b748,Ebba Runte Sr.,19,M,MATH,361 E. Sierra Street ,50573,0
ewi7053@lionstate.edu,y3qo6wcu,Elyse Wisoky,22,M,DS,266 Second Street ,62677,0
gpf4338@lionstate.edu,t18b2zrh,Gabriella Pfannerstill,21,F,PHYS,4 Old Academy Drive ,34243,0
dhi2046@lionstate.edu,jzfoezkr,Dexter Hirthe Jr.,21,M,STAT,863 Stillwater Road ,6811,0
eor3911@lionstate.edu,18zrf9xy,Edward Orn,18,F,CMPSC,308 Mammoth Dr. ,67865,0
dar8112@lionstate.edu,w6w1dk9x,Darrel Armstrong,18,M,IST,4 Old Academy Drive ,20053,0
gdo2323@lionstate.edu,jytu2joh,Guiseppe Dooley,19,F,IST,119 Harvey Street ,95726,0
dmo8469@lionstate.edu,hj4cclt0,Dion Mosciski,18,F,IST,182 Spring Street ,90270,0
djo7177@lionstate.edu,cg3nnw0w,Dr. Josiane Herzog,20,F,DS,8378 West Pulaski Ave. ,34448,0
dgo7552@lionstate.edu,wqxumezb,Dorcas Gorczany,22,F,STAT,7529 Old Sunset Road ,90064,0
iwe8564@lionstate.edu,1eaym6hq,Ike Weissnat,20,F,STAT,495 Jockey Hollow Ave. ,47924,0
dsw8653@lionstate.edu,ywux4080,Dayton Swaniawski,19,M,CSE,259 Cleveland Road ,94938,0
dsc8667@lionstate.edu,w5fqnpdm,Dolly Schulist,18,M,EE,453 North Elm Dr. ,61015,0
hla2951@lionstate.edu,fjpasfn0,Hallie Langworth,21,M,CSE,120 Heritage Lane ,34465,0
dwe7522@lionstate.edu,6wq0yb12,Deshaun Weissnat,20,M,CMPSC,91 S. Gartner Street ,83628,0
fto3481@lionstate.edu,a9vg5adf,Frederique Torphy,21,M,DS,7764 Union Avenue ,32211,0
fsc6641@lionstate.edu,otygfrqd,Flossie Schoen,19,F,CSE,9236 El Dorado St. ,51443,0
dsc6224@lionstate.edu,ghv927fv,Dorris Schulist,21,M,CMPSC,639 Princeton Rd. ,85137,0
est8109@lionstate.edu,ungh3o61,Edwardo Stokes,22,M,ECON,120 Heritage Lane ,91722,0
gtu8968@lionstate.edu,gh7gg5yc,Glennie Turcotte II,21,F,STAT,7450 West Manchester Street ,81019,0
dca4962@lionstate.edu,vlcyuyli,Dr. Casandra Walsh,21,M,CSE,3 North Linden Ave. ,86333,0
eke2974@lionstate.edu,y17twvre,Elenora Kessler,18,M,IST,26 Johnson St. ,33004,0
fgo6601@lionstate.edu,vp0hyviy,Freda Goldner,19,F,CHEM,708 York Dr. ,96096,0
dau4671@lionstate.edu,pjk5uuph,Dante Auer,22,M,MATH,7195 North Canterbury Circle ,71667,0
fst4172@lionstate.edu,v2ac62yr,Flavie Stokes,20,M,PHYS,83 Corona Street ,33178,0
ewu3608@lionstate.edu,tnhnrl2s,Eusebio Wuckert,20,F,MATH,26 Johnson St. ,60952,0
hha4579@lionstate.edu,02r32nem,Hassan Hagenes,18,M,ECON,8131 Elizabeth Ave. ,47920,0
gdi6403@lionstate.edu,uyv380bs,Gerald Dibbert,19,M,CSE,308 Mammoth Dr. ,83827,0
gho9279@lionstate.edu,1kt3b9yp,Geraldine Hodkiewicz V,20,M,CMPSC,9420 Tallwood Street ,95923,0
hbe9043@lionstate.edu,do9np1uo,Horace Bernier,20,M,CHEM,361 E. Sierra Street ,60048,0
dlu5342@lionstate.edu,8izk0vyb,Dr. Luna Goldner,21,F,DS,608 North Addison St. ,61857,0
fwi4093@lionstate.edu,zqmrasp4,Furman Wilkinson,18,M,CMPSC,8401 Green Rd. ,95634,0
gbo5236@lionstate.edu,61ps0ls8,Gunnar Bogan,21,M,CSE,120 Heritage Lane ,95336,0
eda1662@lionstate.edu,c08ymku9,Ervin Davis,22,M,ECON,9599 La Sierra St. ,46764,0
ero7419@lionstate.edu,sgmnaby3,Elmira Robel Sr.,22,M,CMPSC,9236 El Dorado St. ,83712,0
eje5154@lionstate.edu,2h2zgp0u,Erica Jewess,22,F,PHYS,26 Johnson St. ,34233,0
gsh4183@lionstate.edu,fkxcd7sb,Garett Shields Jr.,18,M,CMPSC,55 Hall St. ,20540,0
dmo5043@lionstate.edu,yvon4auv,Dr. Morgan Sanford,20,F,CSE,87 Vermont St. ,95742,0
fho6099@lionstate.edu,lbkrizuu,Florida Hoeger,19,M,CHEM,8131 Elizabeth Ave. ,67843,0
gri8843@lionstate.edu,kov519o8,Gerda Ritchie,18,M,CMPEN,185 E. Trenton Street ,71834,0
hmo1766@lionstate.edu,pvksy5g9,Henderson Morissette,19,M,CMPEN,461 Heather Street ,61850,0
egr8661@lionstate.edu,nfs52rx9,Eleazar Greenholt,20,M,CHEM,83 Corona Street ,95310,0
emo9364@lionstate.edu,jtcvb5mi,Elinore Moen,22,M,ECON,8687 N. Sleepy Hollow Court ,92707,0
ego5088@lionstate.edu,kec1tvvq,Elwyn Gorczany,19,M,ECON,453 North Elm Dr. ,30070,0
dco3584@lionstate.edu,30m8mgg8,Donnie Conn,21,F,IST,83 Corona Street ,81521,0
eos2514@lionstate.edu,5n7rxat6,Eugenia Osinski,19,F,ECON,55 Hall St. ,67671,0
ekr7111@lionstate.edu,xuiy7mzm,Emanuel Kris,19,F,ECON,87 Vermont St. ,6256,0
ibl7919@lionstate.edu,i2dfgepr,Ida Blanda,21,F,CHEM,860 Wakehurst Dr. ,92003,0
dll1126@lionstate.edu,4bkr5n7f,Dr. Lloyd Barrows,20,M,PHYS,461 Heather Street ,62201,0
ghe6923@lionstate.edu,448p81am,Garnett Hessel,22,F,MATH,9659 Rosewood Drive ,66869,0
dca7691@lionstate.edu,vak3gwpe,Darwin Carroll IV,18,F,PHYS,9498 Newport Ave. ,60564,0
ema3198@lionstate.edu,f3e9tv4d,Eda Marks,18,F,IST,308 Mammoth Dr. ,60532,0
dko7141@lionstate.edu,443bieq9,Doris Koch,18,M,ECON,453 North Elm Dr. ,33815,0
gsc8857@lionstate.edu,i54i8e4r,Greta Schowalter DDS,21,F,MATH,7313 Stillwater Lane ,60657,0
gpo8007@lionstate.edu,zktkgfvs,Gayle Pollich,19,M,CMPSC,860 Wakehurst Dr. ,19940,0
esc3235@lionstate.edu,vb0kg02i,Enos Schulist,20,F,CSE,336 Myrtle Street ,91325,0
dsc1531@lionstate.edu,uwvxra29,Domenica Schumm,19,F,DS,8985 Cambridge Ave. ,50543,0
era5006@lionstate.edu,9gzrg9k4,Eugenia Rath,19,M,MATH,266 Second Street ,46260,0
dos4686@lionstate.edu,uo1yl5kn,Dr. Oscar Rath,22,F,DS,7529 Old Sunset Road ,32766,0
ero6656@lionstate.edu,23fvo5oo,Emmett Rodriguez,19,F,CMPEN,7529 Old Sunset Road ,50540,0
dsp8278@lionstate.edu,c7h45b7v,Dean Sporer,22,F,CHEM,798 North Euclid Drive ,60958,0
dgu2182@lionstate.edu,xuub6w1z,Dulce Gulgowski,22,F,DS,259 Cleveland Road ,6023,0
dru6558@lionstate.edu,d712nupf,Deondre Rutherford,19,F,ECON,88 Harrison Street ,95412,0
era8695@lionstate.edu,n0a9z5fp,Ezequiel Ratke,21,F,PHYS,6 Andover Dr. ,95490,0
gco1287@lionstate.edu,ao2yf2ru,Gaylord Collins DVM,22,M,DS,7450 West Manchester Street ,83234,0
dau3899@lionstate.edu,0cs9xyii,Darion Aufderhar II,19,M,IST,3 North Linden Ave. ,50023,0
gke6046@lionstate.edu,s52yl1va,Gladyce Kertzmann,20,F,MATH,26 Johnson St. ,96074,0
hst8869@lionstate.edu,xd4a1vbi,Hadley Stracke,20,F,CSE,7450 West Manchester Street ,33703,0
hbo6532@lionstate.edu,gbgrtgkb,Hattie Boehm,20,M,EE,9659 Rosewood Drive ,95426,0
hdu6288@lionstate.edu,x6lpxfnx,Harold Durgan,20,M,CMPSC,798 North Euclid Drive ,32444,0
dma2479@lionstate.edu,1ekz58ar,Dr. Mariano Collier,18,M,ECON,266 Second Street ,80264,0
esm5729@lionstate.edu,s7vf7d8s,Esmeralda Smith IV,20,F,MATH,9599 La Sierra St. ,52583,0
emc1573@lionstate.edu,cdessibr,Emiliano McCullough,21,F,CSE,251 West Sheffield Drive ,61326,0
dre1763@lionstate.edu,fb6id2et,Dr. Reagan Johnston,22,M,CSE,120 Heritage Lane ,85135,0
dwe1922@lionstate.edu,2uy51mpb,Dianna Wehner,18,M,MATH,7313 Stillwater Lane ,62921,0
dha8330@lionstate.edu,yytd1q6l,Deondre Hagenes,19,M,DS,8378 West Pulaski Ave. ,31309,0
evo3410@lionstate.edu,uv9ce60h,Electa VonRueden,18,F,MATH,461 Heather Street ,62275,0
gwa4795@lionstate.edu,4jjj4cp0,Gudrun Ward PhD,21,M,IST,453 North Elm Dr. ,50454,0
dre1837@lionstate.edu,qenoerax,Dr. Reva Kuhic,21,F,EE,8131 Elizabeth Ave. ,30566,0
dha4724@lionstate.edu,23b23uk4,Deondre Harber,19,F,ECON,285 Dogwood Drive ,83810,0
dcr5796@lionstate.edu,behfw2pz,Doris Cremin,22,F,CSE,655 East Branch Dr. ,50271,0
fho3009@lionstate.edu,219xa2c5,Fredrick Howell,22,F,MATH,3 North Linden Ave. ,61606,0
ewi3696@lionstate.edu,f3brslrz,Elnora Wilderman,20,F,ECON,7130 Longfellow Dr. ,92821,0
eba8031@lionstate.edu,8uxa5m0p,Else Batz,21,M,MATH,780 East Redwood Drive ,61345,0
fru6436@lionstate.edu,sh44t6ty,Forrest Ruecker PhD,19,F,IST,7764 Union Avenue ,50222,0
ebl1301@lionstate.edu,9x7jrlvr,Eva Blanda,22,F,STAT,7450 West Manchester Street ,93442,0
eef9004@lionstate.edu,eegpby2t,Edmond Effertz I,22,F,CSE,608 North Addison St. ,52745,0
ero4695@lionstate.edu,1pmel9s9,Etha Romaguera,18,F,CSE,83 Corona Street ,31220,0
dan1283@lionstate.edu,dp3zoe6q,Dr. Anabel Stoltenberg,19,M,CHEM,232 W. Homewood Ave. ,93660,0
dru1153@lionstate.edu,1msis5t3,Dolores Runolfsdottir DDS,20,F,CMPEN,308 Mammoth Dr. ,96783,0
eja4563@lionstate.edu,7e90f7qq,Eliza Jacobi II,21,F,CMPEN,8378 West Pulaski Ave. ,86502,0
dfo8788@lionstate.edu,ug376ep9,Dr. Foster Langosh,21,F,STAT,7529 Old Sunset Road ,85027,0
dsa5269@lionstate.edu,ajrdjhxl,Dr. Sage Smitham,18,M,CSE,780 East Redwood Drive ,52352,0
hko4058@lionstate.edu,coevsfej,Halle Koepp,19,M,PHYS,285 Dogwood Drive ,95956,0
dgi6063@lionstate.edu,t03b6hb4,Darien Gibson,22,M,MATH,608 North Addison St. ,33755,0
ema6571@lionstate.edu,n26pn5ng,Eldon Macejkovic,21,M,MATH,608 North Addison St. ,72482,0
gku4413@lionstate.edu,t4vk29f9,Gerry Kuvalis Jr.,19,F,MATH,7 Arch Court ,93022,0
gcu8420@lionstate.edu,9fkl8w6t,Gregorio Cummings,22,F,IST,266 Second Street ,33193,0
djo8575@lionstate.edu,tn9wg74p,Dock Johns,18,M,EE,655 East Branch Dr. ,20260,0
hru3139@lionstate.edu,ggyn6nh9,Hailee Runolfsson,22,F,ECON,358 Marvon Ave. ,85225,0
fbe3368@lionstate.edu,hkjob0h1,Flossie Bednar,19,F,ECON,7 Arch Court ,80830,0
del6081@lionstate.edu,to578yi5,Dr. Elton Green,18,M,PHYS,8985 Cambridge Ave. ,71851,0
fma3537@lionstate.edu,52ibosdi,Florian Mante,22,F,CSE,798 North Euclid Drive ,92276,0
